172	126	1.0
172	346	1.0
172	172	6.0
172	76	1.0
173	173	6.0
174	174	3.0
175	175	7.0
175	162	1.0
175	61	1.0
176	176	5.0
176	151	1.0
176	141	1.0
177	177	6.0
178	178	12.0
179	179	5.0
180	180	6.0
181	181	9.0
182	395	1.0
182	182	4.0
183	183	5.0
183	56	1.0
184	184	8.0
185	185	2.0
186	186	10.0
187	187	5.0
188	188	7.0
189	262	1.0
189	259	1.0
189	198	1.0
189	189	6.0
189	151	1.0
189	58	1.0
190	190	6.0
191	409	1.0
191	191	6.0
192	73	1.0
192	383	1.0
192	289	1.0
192	63	1.0
192	192	9.0
192	31	1.0
193	449	1.0
193	193	7.0
194	194	2.0
195	195	9.0
196	196	4.0
197	197	6.0
198	262	1.0
198	259	1.0
198	198	4.0
198	189	1.0
198	151	1.0
198	58	1.0
199	199	3.0
200	200	7.0
201	461	1.0
201	346	1.0
201	201	18.0
201	129	1.0
202	202	4.0
203	331	1.0
203	320	1.0
203	59	1.0
203	270	1.0
203	230	1.0
203	206	1.0
203	203	6.0
203	151	1.0
203	141	1.0
203	127	1.0
203	123	1.0
203	83	1.0
203	44	1.0
204	341	1.0
204	225	1.0
204	204	6.0
204	76	1.0
205	205	13.0
206	270	1.0
206	230	1.0
206	206	7.0
206	203	1.0
206	151	1.0
206	141	1.0
206	127	1.0
206	123	1.0
206	83	1.0
206	44	1.0
207	207	6.0
208	383	1.0
208	208	6.0
209	209	5.0
210	210	14.0
210	122	1.0
211	211	6.0
212	212	7.0
212	54	1.0
213	213	6.0
214	214	4.0
215	215	6.0
216	216	3.0
217	217	10.0
218	218	5.0
219	219	9.0
219	55	1.0
220	220	8.0
221	221	11.0
222	222	9.0
223	223	7.0
224	259	1.0
224	224	5.0
224	43	1.0
225	341	1.0
225	225	4.0
225	204	1.0
225	76	1.0
226	226	10.0
226	136	1.0
227	329	1.0
227	227	12.0
228	228	9.0
229	345	1.0
229	229	6.0
230	292	1.0
230	167	1.0
230	270	1.0
230	230	8.0
230	206	1.0
230	203	1.0
230	151	1.0
230	141	1.0
230	127	1.0
230	123	1.0
230	83	1.0
230	44	1.0
231	231	7.0
232	232	12.0
233	233	4.0
234	234	11.0
235	235	5.0
236	236	9.0
237	321	1.0
237	237	15.0
238	238	14.0
239	239	11.0
240	240	7.0
241	241	9.0
242	242	11.0
243	243	14.0
244	244	10.0
245	245	5.0
246	246	3.0
247	247	4.0
248	248	4.0
249	249	9.0
250	250	7.0
251	251	8.0
251	50	1.0
252	252	4.0
253	253	5.0
254	263	1.0
254	254	23.0
255	255	6.0
256	256	8.0
257	257	3.0
258	258	14.0
259	262	1.0
259	198	1.0
259	189	1.0
259	151	1.0
259	58	1.0
259	259	8.0
259	224	1.0
259	43	1.0
260	260	8.0
261	272	1.0
261	261	10.0
261	91	1.0
262	262	9.0
262	259	1.0
262	198	1.0
262	189	1.0
262	151	1.0
262	58	1.0
263	254	1.0
263	263	10.0
263	134	1.0
264	264	16.0
265	265	15.0
266	266	2.0
267	267	7.0
268	268	9.0
268	67	1.0
269	269	10.0
270	270	11.0
270	230	1.0
270	206	1.0
270	203	1.0
270	151	1.0
270	141	1.0
270	127	1.0
270	123	1.0
270	83	1.0
270	44	1.0
271	271	2.0
272	272	11.0
272	261	1.0
272	91	1.0
273	273	11.0
274	460	1.0
274	274	7.0
275	275	11.0
276	276	3.0
277	277	4.0
278	451	1.0
278	278	15.0
279	279	9.0
280	280	8.0
280	43	1.0
281	281	11.0
282	342	1.0
282	282	3.0
283	283	14.0
284	284	10.0
285	285	2.0
286	286	17.0
287	287	6.0
288	288	16.0
289	68	1.0
289	65	1.0
289	383	1.0
289	192	1.0
289	63	1.0
289	289	15.0
289	49	2.0
290	290	9.0
291	291	3.0
292	292	13.0
292	230	1.0
292	167	1.0
293	293	5.0
294	294	7.0
295	295	3.0
296	296	21.0
297	297	4.0
298	298	12.0
299	299	6.0
300	300	6.0
301	301	7.0
302	302	9.0
303	303	5.0
304	304	11.0
305	305	6.0
306	306	4.0
307	307	16.0
308	308	18.0
308	53	1.0
309	309	7.0
310	310	3.0
311	311	5.0
312	420	1.0
312	417	1.0
312	312	8.0
313	313	5.0
314	314	9.0
315	315	11.0
316	402	1.0
316	316	3.0
317	317	8.0
317	161	1.0
318	318	6.0
319	319	6.0
320	331	1.0
320	320	5.0
320	203	1.0
320	59	1.0
321	450	1.0
321	321	7.0
321	237	1.0
322	322	9.0
323	332	1.0
323	323	5.0
324	324	8.0
325	475	1.0
325	459	1.0
325	395	1.0
325	371	1.0
325	344	1.0
325	341	1.0
325	325	10.0
326	326	9.0
327	327	15.0
327	109	1.0
328	328	2.0
329	227	1.0
329	329	11.0
329	123	1.0
330	330	3.0
331	422	1.0
331	331	4.0
331	320	1.0
331	203	1.0
331	59	1.0
332	332	10.0
332	323	1.0
333	419	1.0
333	333	7.0
334	334	7.0
335	335	5.0
336	336	8.0
337	337	10.0
338	338	5.0
339	339	5.0
340	340	6.0
341	402	2.0
341	475	1.0
341	459	1.0
341	395	1.0
341	371	1.0
341	344	1.0
341	325	1.0
341	341	9.0
341	225	1.0
341	204	1.0
341	76	1.0
342	342	12.0
342	282	1.0
343	343	9.0
344	351	1.0
344	475	1.0
344	459	1.0
344	395	1.0
344	371	1.0
344	344	7.0
344	341	1.0
344	325	1.0
345	460	1.0
345	345	10.0
345	229	1.0
346	461	1.0
346	201	1.0
346	129	1.0
346	346	6.0
346	172	1.0
346	76	1.0
347	347	10.0
348	348	8.0
349	349	3.0
350	350	5.0
351	351	8.0
351	344	1.0
352	352	8.0
353	353	12.0
354	354	8.0
355	355	3.0
356	356	6.0
357	450	1.0
357	357	12.0
358	358	16.0
358	75	1.0
359	359	5.0
360	360	11.0
361	361	9.0
361	122	1.0
362	362	9.0
363	363	6.0
364	364	12.0
365	365	6.0
366	366	9.0
367	367	2.0
368	368	9.0
369	369	5.0
370	370	7.0
371	475	1.0
371	459	1.0
371	395	1.0
371	371	8.0
371	344	1.0
371	341	1.0
371	325	1.0
372	372	7.0
373	373	6.0
374	374	17.0
374	57	1.0
375	375	8.0
376	482	1.0
376	376	11.0
377	377	11.0
378	378	9.0
379	379	3.0
380	380	8.0
381	464	1.0
381	381	7.0
382	382	5.0
383	208	1.0
383	383	16.0
383	289	1.0
383	192	1.0
383	63	1.0
384	384	6.0
385	385	4.0
386	386	10.0
387	387	2.0
388	388	3.0
389	389	7.0
390	390	5.0
391	391	14.0
392	392	11.0
393	393	8.0
394	394	9.0
395	475	1.0
395	459	1.0
395	371	1.0
395	344	1.0
395	341	1.0
395	325	1.0
395	395	5.0
395	182	1.0
396	396	4.0
397	397	4.0
398	398	5.0
399	399	10.0
400	400	7.0
401	401	14.0
402	448	1.0
402	341	2.0
402	402	9.0
402	316	1.0
403	100	1.0
403	403	8.0
403	97	1.0
404	404	8.0
405	405	6.0
406	406	4.0
407	407	5.0
408	408	3.0
409	409	6.0
409	191	1.0
410	410	6.0
411	411	3.0
412	412	4.0
413	413	2.0
414	414	7.0
415	415	7.0
416	416	12.0
417	420	1.0
417	417	4.0
417	312	1.0
418	418	7.0
419	419	6.0
419	333	1.0
420	420	7.0
420	417	1.0
420	312	1.0
421	421	12.0
422	422	7.0
422	331	1.0
423	423	6.0
424	424	5.0
424	105	1.0
425	425	11.0
426	426	6.0
427	427	5.0
428	428	5.0
429	429	3.0
430	430	9.0
431	431	8.0
432	432	7.0
433	433	14.0
434	434	4.0
435	435	14.0
436	436	12.0
437	437	12.0
438	438	11.0
439	439	3.0
440	440	8.0
441	441	11.0
442	442	6.0
443	443	2.0
444	444	2.0
445	445	13.0
445	135	1.0
446	446	6.0
447	447	5.0
448	448	6.0
448	402	1.0
449	449	5.0
449	193	1.0
450	357	1.0
450	450	7.0
450	321	1.0
451	451	8.0
451	278	1.0
452	452	4.0
453	453	7.0
454	454	4.0
455	455	5.0
456	456	5.0
457	457	7.0
458	458	3.0
459	475	1.0
459	395	1.0
459	371	1.0
459	344	1.0
459	341	1.0
459	325	1.0
459	459	9.0
459	155	1.0
460	345	1.0
460	460	4.0
460	274	1.0
461	461	7.0
461	346	1.0
461	201	1.0
461	129	1.0
462	462	6.0
463	463	13.0
464	464	9.0
464	381	1.0
465	465	12.0
466	466	9.0
467	467	7.0
468	468	5.0
469	469	15.0
470	470	7.0
471	471	7.0
472	472	7.0
473	473	8.0
474	474	5.0
475	475	16.0
475	459	1.0
475	395	1.0
475	371	1.0
475	344	1.0
475	341	1.0
475	325	1.0
476	476	8.0
477	477	8.0
478	478	4.0
479	479	16.0
480	480	5.0
481	481	7.0
482	482	3.0
482	376	1.0
483	483	14.0
484	484	5.0
485	485	8.0
486	486	8.0
487	487	7.0
488	488	4.0
